gameid,time,roundNum,sender,contents
5248-d,1459887721692,1,speaker,cooler green .
5248-d,1459887731771,2,speaker,gray
5248-d,1459887739428,3,speaker,light blue
5248-d,1459887748228,4,speaker,<unk> yellow
5248-d,1459887759459,5,speaker,the target is the other <unk> tone ~ i is brightest one ~ yes
5248-d,1459887773093,6,speaker,turquoise
5248-d,1459887784560,7,speaker,blue undertones
5248-d,1459887796968,8,speaker,orange
5248-d,1459887807414,9,speaker,darker green
5248-d,1459887820212,10,speaker,the bright purple
5248-d,1459887829873,11,speaker,tan purple
5248-d,1459887838648,12,speaker,pink
5248-d,1459887847925,13,speaker,bright teal
5248-d,1459887865055,14,speaker,closest is the yellower one ~ yes one . ~ darker
5248-d,1459887879212,15,speaker,purple
5248-d,1459887891752,16,speaker,light
5248-d,1459887908441,17,speaker,red
5248-d,1459887920104,18,speaker,the purple
5248-d,1459887927515,19,speaker,purple
5248-d,1459887935011,20,speaker,green
5248-d,1459887974300,21,speaker,bluish grey
5248-d,1459887986250,22,speaker,yellow green
5248-d,1459887995863,23,speaker,green
5248-d,1459888010024,24,speaker,the bright green
5248-d,1459888021741,25,speaker,blue
5248-d,1459888033901,26,speaker,pink
5248-d,1459888046241,27,speaker,closest to green
5248-d,1459888053114,28,speaker,"redish brown , more lesser pink , not pink ~ yes"
5248-d,1459888067838,29,speaker,bright blue
5248-d,1459888081362,30,speaker,dark orange
5248-d,1459888094116,31,speaker,"mauve , the between the three or green"
5248-d,1459888109652,32,speaker,slightly brown ~ grey .
5248-d,1459888118027,33,speaker,the tealish that it is <unk> are of the lighter green one . ~ ~ . ~
5248-d,1459888133312,34,speaker,green
5248-d,1459888147142,35,speaker,army purple
5248-d,1459888161373,36,speaker,"hummm grey one , the bright one"
5248-d,1459888177242,37,speaker,closest to tan
5248-d,1459888189184,38,speaker,faded ~ darker color
5248-d,1459888210264,39,speaker,"brown , not purplish very red"
5248-d,1459888223004,40,speaker,yellowish gray
5248-d,1459888249149,41,speaker,slightly neon green
5248-d,1459888271890,42,speaker,purp
5248-d,1459888278727,43,speaker,lighter blue
5248-d,1459888287234,44,speaker,purple
5248-d,1459888306547,45,speaker,muted
5248-d,1459888321875,46,speaker,"red , not the pumpkin with very it neutral"
5248-d,1459888342018,47,speaker,neon purple
5248-d,1459888369074,48,speaker,dull ( yellow
5248-d,1459888387865,49,speaker,gray
5248-d,1459888399290,50,speaker,green ~ ~ ~ darker
4647-2,1459886645298,1,speaker,plum
4647-2,1459886661621,2,speaker,light
4647-2,1459886682268,3,speaker,lightest box ~ other
4647-2,1459886738522,4,speaker,blue
4647-2,1459886780782,5,speaker,dull green ~ not bright yellowish reen
4647-2,1459886818250,6,speaker,the more bright one
4647-2,1459886831224,7,speaker,the target is the lighter gray . grey
4647-2,1459886870101,8,speaker,dull barney light brown
4647-2,1459886936867,9,speaker,<unk>
4647-2,1459886960299,10,speaker,dark purple
4647-2,1459886970537,11,speaker,blue
4647-2,1459886992892,12,speaker,"you both ) again , not the three"
4647-2,1459887013291,13,speaker,yellow
4647-2,1459887034432,14,speaker,bright purple
4647-2,1459887059403,15,speaker,purple
4647-2,1459887073037,16,speaker,<unk> purple
4647-2,1459887084209,17,speaker,slightly most olive green
4647-2,1459887108687,18,speaker,brighter green
4647-2,1459887119478,19,speaker,green
4647-2,1459887139112,20,speaker,grey
4647-2,1459887150703,21,speaker,gray
4647-2,1459887160578,22,speaker,blue
4647-2,1459887167935,23,speaker,orange
4647-2,1459887197030,24,speaker,"blue color of the more <unk> the ugly one ones ~ <unk> ~ really <unk> ~ ~ more more grass green , kind of teal kind of the blue-ish green ?"
4647-2,1459887204887,25,speaker,blue
4647-2,1459887240150,26,speaker,brite purple
4647-2,1459887279931,27,speaker,green / green
4647-2,1459887290219,28,speaker,bright color
4647-2,1459887340243,29,speaker,light gray ~ yellow
4647-2,1459887383623,30,speaker,olive green
4647-2,1459887418572,31,speaker,grey
4647-2,1459887436143,32,speaker,greener
4647-2,1459887497142,33,speaker,bright
4647-2,1459887540764,34,speaker,dim purple
4647-2,1459887558780,35,speaker,light green
4647-2,1459887584723,36,speaker,red
4647-2,1459887603035,37,speaker,dark green
4647-2,1459887611048,38,speaker,purple
4647-2,1459887627037,39,speaker,green .
4647-2,1459887670778,40,speaker,bluish grey
4647-2,1459887682225,41,speaker,light
4647-2,1459887701720,42,speaker,"grey color , more <unk> , ; one ."
4647-2,1459887721852,43,speaker,the target is red silver . ~ sky
4647-2,1459887739039,44,speaker,"the color , not the yellow"
4647-2,1459887750791,45,speaker,the purple
4647-2,1459887779429,46,speaker,hot green
4647-2,1459887808157,47,speaker,not closer to tan ish grey
4647-2,1459887816274,48,speaker,i same really the darker box ~ yes
4647-2,1459887874131,49,speaker,ok
4647-2,1459887972631,50,speaker,gray
5800-8,1459886642108,1,speaker,bright purple
5800-8,1459886682644,2,speaker,dark blue gray
5800-8,1459886756270,3,speaker,the lighter blue yellow
5800-8,1459886794036,4,speaker,sorry ~ sea . <unk> ~ bluest grey one
5800-8,1459886817280,5,speaker,the purple leaning <unk> tone
5800-8,1459886858840,6,speaker,gray
5800-8,1459886886421,7,speaker,olive blue
5800-8,1459886924101,8,speaker,darker green
5800-8,1459886954574,9,speaker,the target as a two girl colored grey
5800-8,1459886968121,10,speaker,correct ~ you <unk> like <unk> same <unk> to purple again
5800-8,1459886988026,11,speaker,dark green
5800-8,1459887002432,12,speaker,yellowish green
5800-8,1459887019415,13,speaker,orange
5800-8,1459887065151,14,speaker,grass
5800-8,1459887141691,15,speaker,light or light pink
5800-8,1459887183762,16,speaker,light green
5800-8,1459887214200,17,speaker,dark green ~ darker
5800-8,1459887233241,18,speaker,lighter brown
5800-8,1459887257802,19,speaker,dull green
5800-8,1459887270376,20,speaker,bright green . the other one
5800-8,1459887290183,21,speaker,no purple
5800-8,1459887321143,22,speaker,not pink ~ grape
5800-8,1459887347137,23,speaker,lol . i have a muted of bright green / green and more yellow
5800-8,1459887377725,24,speaker,blue shade
5800-8,1459887401766,25,speaker,object
5800-8,1459887424771,26,speaker,closest to grapes
5800-8,1459887453556,27,speaker,grey
5800-8,1459887490713,28,speaker,dark blue
5800-8,1459887503221,29,speaker,camo
5800-8,1459887516412,30,speaker,neon yellow
5800-8,1459887533853,31,speaker,blue
5800-8,1459887551959,32,speaker,color
5800-8,1459887562021,33,speaker,yellow
5800-8,1459887581316,34,speaker,dull vibrant
5800-8,1459887621907,35,speaker,gold with more orange . but the a <unk> with more orange
5800-8,1459887639393,36,speaker,greenish
5800-8,1459887649797,37,speaker,"closest to green , not the similar shade of <unk> green . ~ ~ grayish"
5800-8,1459887665033,38,speaker,green ~ greenish
5800-8,1459887687148,39,speaker,olive green
5800-8,1459887712567,40,speaker,green ?
5800-8,1459887723487,41,speaker,reddish purp
5800-8,1459887739924,42,speaker,light purple
5800-8,1459887785477,43,speaker,teal
5800-8,1459887812857,44,speaker,darker not the color is teal . ~ ~ blue
5800-8,1459887835965,45,speaker,"the purplish brown kind , brown"
5800-8,1459887858753,46,speaker,"the light gray , not i'd job are purple"
5800-8,1459887872214,47,speaker,um sec
5800-8,1459887886528,48,speaker,yellow
5800-8,1459887898092,49,speaker,green .
5800-8,1459887914442,50,speaker,pink not the neon / green
9666-b,1459888786875,1,speaker,gray .
9666-b,1459888805145,2,speaker,the green on the yellow one
9666-b,1459888818397,3,speaker,closest to green one . ~ blue
9666-b,1459888831176,4,speaker,closest to one . the <unk> you ~ ugly <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
9666-b,1459888844039,5,speaker,army green
9666-b,1459888861038,6,speaker,purple
9666-b,1459888890004,7,speaker,purple
9666-b,1459888902569,8,speaker,pale lot one that too ~ purple
9666-b,1459888912566,9,speaker,bright blue ~ old
9666-b,1459888931620,10,speaker,orange
9666-b,1459888948157,11,speaker,gray
9666-b,1459888964112,12,speaker,green
9666-b,1459888980391,13,speaker,<unk> green ish <unk> greenish ~ like <unk> a <unk> greens ~ lol square ~ it's <unk>
9666-b,1459888995004,14,speaker,yes
9666-b,1459889020104,15,speaker,dull red
9666-b,1459889033612,16,speaker,brighter purple / plum purp ~ ~ of the more purple ( time tone my can <unk> at i up . seems <unk>
9666-b,1459889041697,17,speaker,orange
9666-b,1459889049700,18,speaker,"duller purple , dark purple ~ ~ ~ this one )"
9666-b,1459889088370,19,speaker,most green
9666-b,1459889106913,20,speaker,green
9666-b,1459889116827,21,speaker,grapes
9666-b,1459889145834,22,speaker,neon mustard
9666-b,1459889154603,23,speaker,the target is gray
9666-b,1459889180681,24,speaker,green
9666-b,1459889191656,25,speaker,dark gray
9666-b,1459889206428,26,speaker,grey
9666-b,1459889224234,27,speaker,green
9666-b,1459889241195,28,speaker,"light blue , bright grey"
9666-b,1459889255484,29,speaker,orange
9666-b,1459889265238,30,speaker,me blue
9666-b,1459889273703,31,speaker,purple
9666-b,1459889287320,32,speaker,teal
9666-b,1459889297503,33,speaker,red one
9666-b,1459889320180,34,speaker,grey
9666-b,1459889337645,35,speaker,grayish blue
9666-b,1459889347351,36,speaker,grey
9666-b,1459889359021,37,speaker,pink
9666-b,1459889367439,38,speaker,most gray
9666-b,1459889379170,39,speaker,very pink
9666-b,1459889391127,40,speaker,pink
9666-b,1459889403147,41,speaker,greenish blue
9666-b,1459889418250,42,speaker,greenish green
9666-b,1459889434785,43,speaker,brightest green
9666-b,1459889443588,44,speaker,pink
9666-b,1459889464510,45,speaker,brown
9666-b,1459889478992,46,speaker,blue
9666-b,1459889492425,47,speaker,green
9666-b,1459889504356,48,speaker,purple
9666-b,1459889519670,49,speaker,<unk> greens ~ yes
9666-b,1459889529790,50,speaker,yellow
6888-9,1459888868068,1,speaker,light blue
6888-9,1459888906675,2,speaker,blue
6888-9,1459888921302,3,speaker,have pea green ~ right
6888-9,1459888932721,4,speaker,yellow
6888-9,1459888946227,5,speaker,faded grey or blue . not the target i think tis . ~ ugly and the dullest one .
6888-9,1459889028117,6,speaker,purple
6888-9,1459889049530,7,speaker,closest to green color
6888-9,1459889061640,8,speaker,bright yellow
6888-9,1459889078231,9,speaker,blue
6888-9,1459889096970,10,speaker,purplish
6888-9,1459889118485,11,speaker,closest to one
6888-9,1459889133829,12,speaker,green
6888-9,1459889156989,13,speaker,yellow green
6888-9,1459889170711,14,speaker,purple
6888-9,1459889180188,15,speaker,blue-ish gray
6888-9,1459889192055,16,speaker,purple
6888-9,1459889219330,17,speaker,sky
6888-9,1459889243592,18,speaker,<unk>
6888-9,1459889258443,19,speaker,grey blue
6888-9,1459889292514,20,speaker,darkest not the plum one grey
6888-9,1459889303718,21,speaker,royal blue
6888-9,1459889328898,22,speaker,<unk> green
6888-9,1459889352260,23,speaker,dark green / yellowish brown
6888-9,1459889377207,24,speaker,teal
6888-9,1459889428267,25,speaker,blue
6888-9,1459889450595,26,speaker,green / blue orange / blue
6888-9,1459889468266,27,speaker,the piggy ~ no silver ~ ~ ~ ~ ~ ~ silver ~ <unk> ~ faded ~ not one
6888-9,1459889480304,28,speaker,the pinks
6888-9,1459889490180,29,speaker,blue color
6888-9,1459889592882,30,speaker,object
6888-9,1459889614555,31,speaker,grape
6888-9,1459889673814,32,speaker,browner gray color
6888-9,1459889709945,33,speaker,green
6888-9,1459889736729,34,speaker,not green that kind of the bright dull color ~ yes . <unk> ! are it but <unk>
6888-9,1459889783332,35,speaker,"darker one , the right tone . but faded"
6888-9,1459889804843,36,speaker,<unk> ~ ~ ~ ~ ~ ~ ~ ~ not sky
6888-9,1459889821694,37,speaker,"gray , not pick plum ~ darker gray silver"
6888-9,1459889837372,38,speaker,so grey
6888-9,1459889861524,39,speaker,sky blue
6888-9,1459889903134,40,speaker,the bright color or blue
6888-9,1459889926317,41,speaker,cooler
6888-9,1459889996262,42,speaker,olive green
6888-9,1459890014798,43,speaker,red pink
6888-9,1459890040512,44,speaker,light the not lavender purple
6888-9,1459890070292,45,speaker,mud color ~ grass
6888-9,1459890124940,46,speaker,bright grass green
6888-9,1459890137270,47,speaker,brown
6888-9,1459890159249,48,speaker,blue
6888-9,1459890183889,49,speaker,purple
6888-9,1459890195790,50,speaker,purple and not ish purple
6442-4,1459888791220,1,speaker,closest looking one is blue
6442-4,1459888850495,2,speaker,dark teal
6442-4,1459888903258,3,speaker,pink
6442-4,1459888926788,4,speaker,dark green
6442-4,1459888943357,5,speaker,the target is nice
6442-4,1459888959077,6,speaker,bright purple
6442-4,1459889043405,7,speaker,pea green
6442-4,1459889099289,8,speaker,dark green
6442-4,1459889146157,9,speaker,blue or blue
6442-4,1459889164520,10,speaker,bright green
6442-4,1459889258657,11,speaker,purple color
6442-4,1459889271090,12,speaker,brown
6442-4,1459889282040,13,speaker,medium purple
6442-4,1459889292698,14,speaker,green
6442-4,1459889324986,15,speaker,the brightest brown
6442-4,1459889351998,16,speaker,ish green
6442-4,1459889367659,17,speaker,darkest green
6442-4,1459889405736,18,speaker,pea green
6442-4,1459889425755,19,speaker,orange . is red orange
6442-4,1459889447862,20,speaker,blue
6442-4,1459889458004,21,speaker,gray
6442-4,1459889468346,22,speaker,blue
6442-4,1459889494496,23,speaker,dark purple is purple ~ the one ~ pinkish closer to pink ( see ones . ~ ~ it's not the super purple
6442-4,1459889499279,24,speaker,slate gray
6442-4,1459889516935,25,speaker,"like blue color , blue-ish blue"
6442-4,1459889531641,26,speaker,blue ( <unk> one
6442-4,1459889539005,27,speaker,closest to <unk> green
6442-4,1459889551515,28,speaker,mud grey piggy
6442-4,1459889564323,29,speaker,orange
6442-4,1459889588293,30,speaker,brownish
6442-4,1459889602512,31,speaker,orange
6442-4,1459889615031,32,speaker,"the darkest grass green , not it and <unk> on neon"
6442-4,1459889631571,33,speaker,yellow
6442-4,1459889668130,34,speaker,olive shade
6442-4,1459889678378,35,speaker,green
6442-4,1459889692623,36,speaker,bluish purple
6442-4,1459889703412,37,speaker,purple ( one ! no ~ opposite or <unk> hehe
6442-4,1459889711454,38,speaker,red
6442-4,1459889718430,39,speaker,"blue , not the target is blue ?"
6442-4,1459889734474,40,speaker,darkest / green
6442-4,1459889764193,41,speaker,light green
6442-4,1459889780998,42,speaker,the target is the <unk> greyish <unk> ~ my <unk> of the similar that ?
6442-4,1459889789740,43,speaker,green
6442-4,1459889797188,44,speaker,the more blue blue
6442-4,1459889806118,45,speaker,dark army yellow
6442-4,1459889817581,46,speaker,brightest blue
6442-4,1459889824623,47,speaker,you to <unk> grayish
6442-4,1459889832657,48,speaker,<unk> blue
6442-4,1459889844784,49,speaker,my blue ~ right ~ no
6442-4,1459889852790,50,speaker,purple color
2400-e,1459886669943,1,speaker,purple
2400-e,1459886684568,2,speaker,blue
2400-e,1459886700191,3,speaker,yellow
2400-e,1459886719040,4,speaker,lightest gray
2400-e,1459886731762,5,speaker,blue
2400-e,1459886738779,6,speaker,closer to tan brown
2400-e,1459886755762,7,speaker,tealish
2400-e,1459886776749,8,speaker,grey
2400-e,1459886785206,9,speaker,yes of not teal
2400-e,1459886796061,10,speaker,purple
2400-e,1459886806424,11,speaker,light blue
2400-e,1459886818530,12,speaker,dark blue
2400-e,1459886831921,13,speaker,dull color one
2400-e,1459886854977,14,speaker,"closest to closest job is dreary , what are brite worries really a <unk>"
2400-e,1459886876797,15,speaker,the most <unk> purple
2400-e,1459886892083,16,speaker,reddish
2400-e,1459886903797,17,speaker,a bright pink
2400-e,1459886911077,18,speaker,orange
2400-e,1459886921103,19,speaker,"green ~ yes ~ yes ~ yes for forest green , the target is <unk> ~ ~"
2400-e,1459886927817,20,speaker,purple
2400-e,1459886936347,21,speaker,sky
2400-e,1459886952329,22,speaker,the target is neon green color
2400-e,1459886963400,23,speaker,olive green
2400-e,1459886971010,24,speaker,orange
2400-e,1459886983130,25,speaker,brown
2400-e,1459887004025,26,speaker,olive brown
2400-e,1459887013326,27,speaker,"weird one , the very one"
2400-e,1459887024105,28,speaker,brightest blue
2400-e,1459887041126,29,speaker,"green / green , not the three that's yellow <unk>"
2400-e,1459887058965,30,speaker,purp
2400-e,1459887070671,31,speaker,green ( other )
2400-e,1459887086276,32,speaker,orange
2400-e,1459887101287,33,speaker,tan
2400-e,1459887139820,34,speaker,closest to what to blue
2400-e,1459887163495,35,speaker,greenish
2400-e,1459887174788,36,speaker,dusty pink
2400-e,1459887184853,37,speaker,grey
2400-e,1459887192801,38,speaker,purple
2400-e,1459887206383,39,speaker,not bright purple
2400-e,1459887218871,40,speaker,muted ~ i <unk> tis to gray
2400-e,1459887233876,41,speaker,the light brown
2400-e,1459887242475,42,speaker,green
2400-e,1459887263017,43,speaker,grass green ~ i to one .
2400-e,1459887277548,44,speaker,blue
2400-e,1459887293521,45,speaker,bright blue
2400-e,1459887330486,46,speaker,grey
2400-e,1459887338970,47,speaker,"closest to the no , is <unk> of <unk>"
2400-e,1459887348543,48,speaker,hi blue
2400-e,1459887376620,49,speaker,pink
2400-e,1459887384672,50,speaker,closest to <unk> ~ light ~ ~ not two are lot of a more red . ~ closer to like other red )
9536-4,1459888811100,1,speaker,dark gray
9536-4,1459888825990,2,speaker,blue . ~ faded ~ ~ ~ ~ ~
9536-4,1459888841337,3,speaker,bluish blue
9536-4,1459888850520,4,speaker,me ~ grayish
9536-4,1459888877253,5,speaker,dark blue
9536-4,1459888894071,6,speaker,darker green
9536-4,1459888903725,7,speaker,plum that is dark purple
9536-4,1459888913354,8,speaker,green
9536-4,1459888925442,9,speaker,not the darkest one
9536-4,1459888939945,10,speaker,a green . like the lighter green . ~ lol is <unk> with good ) .
9536-4,1459888953484,11,speaker,orange
9536-4,1459888964443,12,speaker,<unk> blue
9536-4,1459888978036,13,speaker,"brightest , magenta ~ ~ it's the <unk> ones ."
9536-4,1459888987759,14,speaker,dull green
9536-4,1459889001983,15,speaker,gray
9536-4,1459889013558,16,speaker,grayest
9536-4,1459889026797,17,speaker,grass green
9536-4,1459889041106,18,speaker,purple
9536-4,1459889063204,19,speaker,pea green
9536-4,1459889072892,20,speaker,green
9536-4,1459889081344,21,speaker,middle orange
9536-4,1459889090637,22,speaker,blue
9536-4,1459889099700,23,speaker,blue
9536-4,1459889107188,24,speaker,dark purple
9536-4,1459889116887,25,speaker,the object that looks light
9536-4,1459889127062,26,speaker,light brown
9536-4,1459889136235,27,speaker,purple
9536-4,1459889145557,28,speaker,green
9536-4,1459889159216,29,speaker,blue
9536-4,1459889166459,30,speaker,darkest color
9536-4,1459889176834,31,speaker,purple
9536-4,1459889190432,32,speaker,light brown
9536-4,1459889207499,33,speaker,darker pink
9536-4,1459889228175,34,speaker,the target is darkest blue
9536-4,1459889241230,35,speaker,blue ~ ~ grey
9536-4,1459889250951,36,speaker,yes
9536-4,1459889261852,37,speaker,purple
9536-4,1459889270504,38,speaker,brightest pink
9536-4,1459889284476,39,speaker,the blue is blue
9536-4,1459889293657,40,speaker,"darker green , not the same greens with middle ~ sorry ; and doing at undertones or more purple ."
9536-4,1459889306055,41,speaker,light blue blue
9536-4,1459889318623,42,speaker,darker purple
9536-4,1459889330580,43,speaker,gray
9536-4,1459889347353,44,speaker,purple
9536-4,1459889358442,45,speaker,brightest purple
9536-4,1459889368311,46,speaker,magenta
9536-4,1459889379194,47,speaker,"teal / green , bright"
9536-4,1459889392638,48,speaker,dim gray
9536-4,1459889400994,49,speaker,light pink
9536-4,1459889417471,50,speaker,purple
7614-6,1459889015897,1,speaker,lightest green <unk> neutral
7614-6,1459889057578,2,speaker,green purp
7614-6,1459889079965,3,speaker,yellow
7614-6,1459889097098,4,speaker,purple
7614-6,1459889128696,5,speaker,grey one
7614-6,1459889152181,6,speaker,green ?
7614-6,1459889180050,7,speaker,darker blue
7614-6,1459889208508,8,speaker,the most blue blue
7614-6,1459889231616,9,speaker,green
7614-6,1459889264044,10,speaker,brown ~ ugly one
7614-6,1459889296017,11,speaker,green that is a <unk> green we not green or the keep reen one ~ middle a <unk> . no ~ the <unk> one seems you same left lol so wron ~ more greenish grey
7614-6,1459889357721,12,speaker,most dull purple
7614-6,1459889376848,13,speaker,two wron ~ ~ ~ <unk>
7614-6,1459889397255,14,speaker,pinkish purple / purple
7614-6,1459889413707,15,speaker,brownish green
7614-6,1459889464706,16,speaker,blue
7614-6,1459889481941,17,speaker,grapes
7614-6,1459889496164,18,speaker,bright green
7614-6,1459889512118,19,speaker,yellow
7614-6,1459889537699,20,speaker,orange
7614-6,1459889553889,21,speaker,um sec
7614-6,1459889571169,22,speaker,yellow old
7614-6,1459889590424,23,speaker,light purple
7614-6,1459889607245,24,speaker,blue-green
7614-6,1459889619734,25,speaker,darker blue
7614-6,1459889646627,26,speaker,grape
7614-6,1459889664692,27,speaker,"purple , darker magenta ~ yes , not the <unk> one job about a right one . ~ darker one ~ lol ~ this close ~ brighter"
7614-6,1459889684414,28,speaker,blue / pick lightest silver ~ ~ ~ ~ ~ this
7614-6,1459889704430,29,speaker,purple
7614-6,1459889721327,30,speaker,gray
7614-6,1459889751225,31,speaker,dull pink
7614-6,1459889768908,32,speaker,brighter very red with more orange .
7614-6,1459889800330,33,speaker,color ~
7614-6,1459889812365,34,speaker,brightest pink
7614-6,1459889840773,35,speaker,turquise
7614-6,1459889863240,36,speaker,the target is the purple as one dark in one .
7614-6,1459889883755,37,speaker,orange
7614-6,1459889903356,38,speaker,grey
7614-6,1459889926041,39,speaker,bright purple
7614-6,1459889940537,40,speaker,brown of not brownish
7614-6,1459889965917,41,speaker,yellow
7614-6,1459889982004,42,speaker,orange
7614-6,1459890007233,43,speaker,grayest
7614-6,1459890025551,44,speaker,bright yellow
7614-6,1459890036588,45,speaker,less pink
7614-6,1459890051525,46,speaker,bright blue / darker blue
7614-6,1459890071026,47,speaker,brightness / grey
7614-6,1459890084931,48,speaker,yellow
7614-6,1459890112889,49,speaker,icky yellow that in <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
7614-6,1459890131281,50,speaker,closest to tan
4178-b,1459889062511,1,speaker,orange
4178-b,1459889129021,2,speaker,grey
4178-b,1459889271972,3,speaker,pink
4178-b,1459889282613,4,speaker,brown <unk>
4178-b,1459889340742,5,speaker,purple
4178-b,1459889353797,6,speaker,blue <unk>
4178-b,1459889362908,7,speaker,blue
4178-b,1459889373288,8,speaker,purple
4178-b,1459889396722,9,speaker,brightest green
4178-b,1459889409691,10,speaker,blue
4178-b,1459889450159,11,speaker,dark purple
4178-b,1459889472133,12,speaker,purple
