"gameid","time","roundNum","sender","contents"
"2641-2","1476489889950","28","speaker","bright green"
"2641-2","1476489906841","29","speaker","gray"
"2641-2","1476489986612","30","speaker","tone of the most <unk> tone"
"2641-2","1476489996447","31","speaker","brightest green"
"2641-2","1476490006417","32","speaker","that"
"2641-2","1476490017100","33","speaker","bright ~ like dodgers , the others is vomit greens , kind of olive"
"2641-2","1476490027609","34","speaker","light brown , not brown"
"2641-2","1476490036282","35","speaker","blue"
"2641-2","1476490047363","36","speaker","brightest color"
"2641-2","1476490070934","37","speaker","purple with less shade of hard one . ~ ~ ~ ~ the others for fruit : s"
"2641-2","1476490082189","38","speaker","tan"
"2641-2","1476490107043","39","speaker","turquoise"
"2641-2","1476490120375","40","speaker","grey dark blue"
"2641-2","1476490131775","41","speaker","light blue"
"2641-2","1476490139636","42","speaker","red"
"2641-2","1476490149613","43","speaker","darker purple closest to the bright"
"2641-2","1476490156818","44","speaker","red"
"2641-2","1476490169040","45","speaker","grey"
"2641-2","1476490176814","46","speaker","blue"
"2641-2","1476490187226","47","speaker","green"
"2641-2","1476490203060","48","speaker","purple"
"2641-2","1476490221500","49","speaker","not pink , not rust"
"2641-2","1476490233188","50","speaker","brown"
"4235-3","1476489554614","1","speaker","damn <unk> . closest to a grey green ~ the one of green"
"4235-3","1476489584237","2","speaker","blue"
"4235-3","1476489595552","3","speaker","gray"
"4235-3","1476489610393","4","speaker","wow i got this color . the gray looking one which is the most blue square ."
"4235-3","1476489622917","5","speaker","red"
"4235-3","1476489641821","6","speaker","purple"
"4235-3","1476489662007","7","speaker","the grey one with the blue"
"4235-3","1476489702628","8","speaker","the most blue"
"4235-3","1476489711269","9","speaker","lime"
"4235-3","1476489723453","10","speaker","bright red"
"4235-3","1476489735171","11","speaker","<unk>"
"4235-3","1476489750482","12","speaker","green"
"4235-3","1476489793904","13","speaker","dark green"
"4235-3","1476489831681","14","speaker","blueish green"
"4235-3","1476489854644","15","speaker","grey"
"4235-3","1476489866415","16","speaker","pink"
"4235-3","1476489888142","17","speaker","click the darker green"
"4235-3","1476489902098","18","speaker","blue"
"4235-3","1476489915098","19","speaker","rose"
"4235-3","1476489936746","20","speaker","green , not teal typical"
"4235-3","1476489981410","21","speaker","blue"
"4235-3","1476489996152","22","speaker","bright <unk> girly"
"4235-3","1476490008998","23","speaker","the target is the brighter purple or the more grey"
"4235-3","1476490039014","24","speaker","brownish green"
"4235-3","1476490052703","25","speaker","concrete than grey"
"4235-3","1476490067112","26","speaker","green"
"4235-3","1476490088142","27","speaker","this . the blue that's not pink kind of like seen of"
"4235-3","1476490101804","28","speaker","purple"
"4235-3","1476490133263","29","speaker","muted brown"
"4235-3","1476490172926","30","speaker","gold"
"4235-3","1476490185696","31","speaker","<unk> sun"
"4235-3","1476490209979","32","speaker","the neon pink , but the pink one ."
"4235-3","1476490250015","33","speaker","grey"
"4235-3","1476490277970","34","speaker","the purple that has the bluest in it"
"4235-3","1476490308043","35","speaker","brown"
"4235-3","1476490330871","36","speaker","brownish yellow"
"4235-3","1476490364255","37","speaker","brightest pink"
"4235-3","1476490377387","38","speaker","grey"
"4235-3","1476490400410","39","speaker","green ~ green"
"4235-3","1476490416439","40","speaker","orange d"
"4235-3","1476490425617","41","speaker","greenish blue"
"4235-3","1476490442713","42","speaker","most like mint"
"4235-3","1476490454694","43","speaker","purple"
"4235-3","1476490469544","44","speaker","neon"
"4235-3","1476490478872","45","speaker","washed , just gray ? again ~ dark gray"
"4235-3","1476490495565","46","speaker","red"
"4235-3","1476490514460","47","speaker","light purple"
"4235-3","1476490526917","48","speaker","<unk> ~ blood pink"
"4235-3","1476490550690","49","speaker","yellow"
"4235-3","1476490564333","50","speaker","the most purple one"
"1369-5","1476489644583","1","speaker","purple"
"1369-5","1476489820403","2","speaker","brighter purple"
"1369-5","1476489907554","3","speaker","bright blue"
"1369-5","1476489972802","4","speaker","the sky"
"1369-5","1476490011734","5","speaker","pink"
"1369-5","1476490048042","6","speaker","bright teal"
"1369-5","1476490098483","7","speaker","brightest green , light green"
"1369-5","1476490157940","8","speaker","the lightest one orangish"
"1369-5","1476490183419","9","speaker","blue"
"1369-5","1476490204883","10","speaker","blue"
"1369-5","1476490278963","11","speaker","grey"
"1369-5","1476490326817","12","speaker","bright blue"
"1369-5","1476490364466","13","speaker","green"
"1369-5","1476490433388","14","speaker","blue"
"1369-5","1476490470159","15","speaker","<unk> purple"
"1369-5","1476490536045","16","speaker","blue"
"1369-5","1476490582144","17","speaker","purple"
"1369-5","1476490619040","18","speaker","red looking"
"1369-5","1476490639484","19","speaker","green"
"1369-5","1476490666736","20","speaker","this one is purpleish my very <unk>"
"1369-5","1476490776711","21","speaker","you <unk> ... the blue / teal"
"1369-5","1476490882690","22","speaker","light green"
"1369-5","1476490979772","23","speaker","not green box ."
"1369-5","1476491024412","24","speaker","nice ~ neon"
"1369-5","1476491138244","25","speaker","dingy purple with concrete / brown , not the pinkish one"
"1369-5","1476491204786","26","speaker","dull sky"
"1369-5","1476491258960","27","speaker","the most blue / greenish pink"
"1369-5","1476491285660","28","speaker","yello"
"1369-5","1476491352003","29","speaker","metallic green ~ not the mint"
"1369-5","1476491369444","30","speaker","blue"
"1369-5","1476491390519","31","speaker","dark purp"
"1369-5","1476491428481","32","speaker","puke green ~ no . ~ ~ ~ ~ ~ grass ~ i'm like peas ."
"1369-5","1476491498581","33","speaker","blue"
"1369-5","1476491571250","34","speaker","darkest one"
"1369-5","1476491616403","35","speaker","bright red"
"1369-5","1476491680342","36","speaker","choose purple"
"1369-5","1476491697476","37","speaker","green"
"1369-5","1476491729444","38","speaker","bluest"
"1369-5","1476491769150","39","speaker","lighest green , much greyest color"
"1369-5","1476491802365","40","speaker","grey"
"1369-5","1476491831740","41","speaker","purple not blue"
"1369-5","1476491883814","42","speaker","purple"
"1369-5","1476491988290","43","speaker","<unk> blue"
"1369-5","1476492040975","44","speaker","its the brighter purple ."
"1369-5","1476492101808","45","speaker","greyer"
"1369-5","1476492150100","46","speaker","the reddish pink"
"1369-5","1476492214440","47","speaker","hot pink"
"1369-5","1476492236557","48","speaker","pinkish"
"1369-5","1476492280065","49","speaker","blue"
"1369-5","1476492311333","50","speaker","blue"
"3421-f","1476489589238","1","speaker","gray"
"3421-f","1476489614489","2","speaker","gray"
"3421-f","1476489657422","3","speaker","lighter purple"
"3421-f","1476489677238","4","speaker","is brightest"
"3421-f","1476489692196","5","speaker","orange"
"3421-f","1476489718663","6","speaker","not pink and not green or green ."
"3421-f","1476489736654","7","speaker","grass"
"3421-f","1476489756866","8","speaker","pink"
"3421-f","1476489772087","9","speaker","its the brightest color , not the mint one is not bright one"
"3421-f","1476489797452","10","speaker","green"
"3421-f","1476489816146","11","speaker","orange"
"3421-f","1476489834808","12","speaker","purple"
"3421-f","1476489849443","13","speaker","yellow / yellow"
"3421-f","1476489862807","14","speaker","purple"
"3421-f","1476489893221","15","speaker","ruby color on all the tan brown ."
"3421-f","1476489910711","16","speaker","pink"
"3421-f","1476489947948","17","speaker","the most green"
"3421-f","1476489961102","18","speaker","light blue"
"3421-f","1476489973337","19","speaker","bluest"
"3421-f","1476490045610","20","speaker","grey with grey that is the target"
"3421-f","1476490064016","21","speaker","green no yellow"
"3421-f","1476490083539","22","speaker","middle dark lightest or the brightest in grey"
"3421-f","1476490093282","23","speaker","red"
"3421-f","1476490119388","24","speaker","grey"
"3421-f","1476490141342","25","speaker","violet"
"3421-f","1476490157112","26","speaker","light green"
"3421-f","1476490171447","27","speaker","tan"
"3421-f","1476490183291","28","speaker","yellowish"
"3421-f","1476490215531","29","speaker","brightest green"
"3421-f","1476490229090","30","speaker","<unk> mustard yellow"
"3421-f","1476490261607","31","speaker","not purple or seafoam"
"3421-f","1476490274682","32","speaker","there you come main color"
"3421-f","1476490299422","33","speaker","evening on the left as look the same as last gray ."
"3421-f","1476490313356","34","speaker","green"
"3421-f","1476490333058","35","speaker","closest to pink of the pinkest color but not dull , not the pink than the muted two"
"3421-f","1476490347201","36","speaker","sky blue"
"3421-f","1476490359182","37","speaker","yellow"
"3421-f","1476490390794","38","speaker","the deeper bright red ."
"3421-f","1476490402299","39","speaker","purple"
"3421-f","1476490445419","40","speaker","the target is gray as look murky"
"3421-f","1476490457793","41","speaker","purple"
"3421-f","1476490469093","42","speaker","green"
"3421-f","1476490484396","43","speaker","yellowish green"
"3421-f","1476490507017","44","speaker","purple"
"3421-f","1476490520328","45","speaker","purple"
"3421-f","1476490559522","46","speaker","not bright green"
"3421-f","1476490588775","47","speaker","dull rose , more <unk> out"
"3421-f","1476490602614","48","speaker","green"
"3421-f","1476490611896","49","speaker","turquoise"
"3421-f","1476490623174","50","speaker","brown"
"3498-1","1476486433505","1","speaker","greeen"
"3498-1","1476486440296","2","speaker","pink"
"3498-1","1476486450141","3","speaker","dark blue"
"3498-1","1476486458006","4","speaker","orangeish brown"
"3498-1","1476486466904","5","speaker","light green"
"3498-1","1476486475532","6","speaker","gray"
"3498-1","1476486486652","7","speaker","bright purple"
"3498-1","1476486494182","8","speaker","mid are you too of black ~ a dreary day"
"3498-1","1476486502515","9","speaker","green"
"3498-1","1476486511121","10","speaker","there would be closest to the blue one , not lime !"
"3498-1","1476486519049","11","speaker","it's thanks . thanks ! ~ ~ ~ ~ green color"
"3498-1","1476486525870","12","speaker","there are darkest , least really bright green - not dullest"
"3498-1","1476486533544","13","speaker","brownish ~ not brownish green"
"3498-1","1476486542651","14","speaker","not the lightest"
"3498-1","1476486550174","15","speaker","bright redish"
"3498-1","1476486559698","16","speaker","lime green"
"3498-1","1476486571580","17","speaker","greenest"
"3498-1","1476486586230","18","speaker","rose puprle ~ red"
"3498-1","1476486598587","19","speaker","target is not lite green"
"3498-1","1476486608435","20","speaker","salmon one"
"3498-1","1476486618629","21","speaker","dark gray color"
"3498-1","1476486626530","22","speaker","light blue"
"3498-1","1476486633063","23","speaker","green"
"3498-1","1476486644494","24","speaker","darkest looking purple"
"3498-1","1476486652269","25","speaker","bright red"
"3498-1","1476486665058","26","speaker","typo o like the dark blue one"
"3498-1","1476486675531","27","speaker","dark green"
"3498-1","1476486688125","28","speaker","it is the pink / purple of the two"
"3498-1","1476486696364","29","speaker","easter green"
"3498-1","1476486704265","30","speaker","bright bluish blue"
"3498-1","1476486715494","31","speaker","orange"
"3498-1","1476486724532","32","speaker","purple"
"3498-1","1476486733351","33","speaker","bright green"
"3498-1","1476486743072","34","speaker","brightest pink"
"3498-1","1476486756659","35","speaker","the duller blue"
"3498-1","1476486770630","36","speaker","purple ~ this one is like blue close , duller than the 2 colors ~ * ~ both i'd be purple than blue ."
"3498-1","1476486782382","37","speaker","the most <unk> color"
"3498-1","1476486789804","38","speaker","hot grapes"
"3498-1","1476486798261","39","speaker","tan / yellow"
"3498-1","1476486808050","40","speaker","green"
"3498-1","1476486816601","41","speaker","pinkish purple"
"3498-1","1476486826765","42","speaker","tan"
"3498-1","1476486834108","43","speaker","grey"
"3498-1","1476486842061","44","speaker","bright mustard yellow"
"3498-1","1476486848422","45","speaker","gray"
"3498-1","1476486858331","46","speaker","purple"
"3498-1","1476486870366","47","speaker","most blue looking color"
"3498-1","1476486883266","48","speaker","its the middle colors ."
"3498-1","1476486896059","49","speaker","that one is blue and sea"
"3498-1","1476486910921","50","speaker","red"
"9260-e","1476486454548","1","speaker","bright green ~ bright one"
"9260-e","1476486478810","2","speaker","good job partner they i'd tell good around the right , one that looks less brownish looking one ~ brownish ~ more gray with grayish grey"
"9260-e","1476486486023","3","speaker","green"
"9260-e","1476486500166","4","speaker","not as bright as lighter green ."
"9260-e","1476486524818","5","speaker","yellowish green"
"9260-e","1476486548618","6","speaker","uhm , like yellow"
"9260-e","1476486572494","7","speaker","gray-ish purple"
"9260-e","1476486583484","8","speaker","blue , not purpleish"
"9260-e","1476486596835","9","speaker","click the dullest one , not the jade ."
"9260-e","1476486617836","10","speaker","i just the neon green . it is the target . not the grass ( not brown"
"9260-e","1476486626987","11","speaker","green"
"9260-e","1476486645620","12","speaker","not the bright blue"
"9260-e","1476486655190","13","speaker","brighest green"
"9260-e","1476486666555","14","speaker","blue"
"9260-e","1476486677473","15","speaker","blue"
"9260-e","1476486689239","16","speaker","i think it looks like an yellow , lime ~ fluorescent . but not the yellow one to me"
"9260-e","1476486699771","17","speaker","frogs"
"9260-e","1476486711254","18","speaker","brown"
"9260-e","1476486751938","19","speaker","dark purple with a <unk>"
"9260-e","1476486765422","20","speaker","grey"
"9260-e","1476486775560","21","speaker","red"
"9260-e","1476486784940","22","speaker","bright blue"
"9260-e","1476486795037","23","speaker","the grey with least blue"
"9260-e","1476486804647","24","speaker","grass one"
"9260-e","1476486813226","25","speaker","grey"
"9260-e","1476486824785","26","speaker","brown"
"9260-e","1476486842254","27","speaker","not blue not blue"
"9260-e","1476486855109","28","speaker","sea"
"9260-e","1476486868397","29","speaker","got it : ) ~ pink"
"9260-e","1476486888141","30","speaker","green"
"9260-e","1476486903626","31","speaker","the brighest color . not the really bright"
"9260-e","1476486923151","32","speaker","dark green"
"9260-e","1476486937478","33","speaker","brownish color"
"9260-e","1476486947766","34","speaker","target is yellow"
"9260-e","1476486958222","35","speaker","purple"
"9260-e","1476486969124","36","speaker","green"
"9260-e","1476486982472","37","speaker","dark green"
"9260-e","1476486995704","38","speaker","select the middle , the target is green"
"9260-e","1476487007935","39","speaker","click closest to the <unk> and beige with red one"
"9260-e","1476487025262","40","speaker","blue"
"9260-e","1476487039278","41","speaker","the darkest green . the less green one"
"9260-e","1476487058548","42","speaker","green"
"9260-e","1476487074052","43","speaker","orangeish"
"9260-e","1476487080430","44","speaker","caca"
"9260-e","1476487111188","45","speaker","red"
"9260-e","1476487121853","46","speaker","green"
"9260-e","1476487134954","47","speaker","green"
"9260-e","1476487149448","48","speaker","tanish red orange"
"9260-e","1476487157955","49","speaker","aqua"
"9260-e","1476487199232","50","speaker","the darkest shade of blue"
"0699-d","1476486599243","1","speaker","faded purple"
"0699-d","1476486618835","2","speaker","red"
"0699-d","1476486627539","3","speaker","green"
"0699-d","1476486638083","4","speaker","green"
"0699-d","1476486649911","5","speaker","no bright green"
"0699-d","1476486664401","6","speaker","uh shade of its like flower"
"0699-d","1476486674911","7","speaker","green"
"0699-d","1476486748930","8","speaker","brightest purple ~ the target is magenta"
"0699-d","1476486761167","9","speaker","royal blue ."
"0699-d","1476486772824","10","speaker","thanks too ! ~ brighter"
"0699-d","1476486781696","11","speaker","beige not red"
"0699-d","1476486793042","12","speaker","lighter purple"
"0699-d","1476486810005","13","speaker","blue"
"0699-d","1476486821204","14","speaker","green"
"0699-d","1476486831011","15","speaker","darker square . like summer"
"0699-d","1476486862870","16","speaker","subtle <unk> . more greenish"
"0699-d","1476486876764","17","speaker","hot purple , not dullest or purple"
"0699-d","1476486885260","18","speaker","old"
"0699-d","1476486894062","19","speaker","lizzard"
"0699-d","1476486932372","20","speaker","bit darkest shades ("
"0699-d","1476486939926","21","speaker","this color is which color is this one ~ ~ lol . ~ green"
"0699-d","1476486953629","22","speaker","the color of them all <unk> ~ ~ ~ it's the darkest color as bright than the other ~ caca"
"0699-d","1476486976116","23","speaker","grey / green"
"0699-d","1476486992663","24","speaker","not the bright purple box . on it ~ male ~ ~ ~ ~ ~ ~ not the darkest one ~ dark one"
"0699-d","1476487004515","25","speaker","brightest purple"
"0699-d","1476487017039","26","speaker","the brightest blue"
"0699-d","1476487024308","27","speaker","brightest purple"
"0699-d","1476487033256","28","speaker","the darkest shade"
"0699-d","1476487040986","29","speaker","blue"
"0699-d","1476487052076","30","speaker","hot pink"
"0699-d","1476487059433","31","speaker","purple"
"0699-d","1476487070372","32","speaker","blue"
"0699-d","1476487081663","33","speaker","bright blue"
"0699-d","1476487099565","34","speaker","the darkest green"
"0699-d","1476487116246","35","speaker","light magenta ~ magenta , not the bright one with the most rose"
"0699-d","1476487136250","36","speaker","<unk> boy color"
"0699-d","1476487144486","37","speaker","green"
"0699-d","1476487156383","38","speaker","darkest purple"
"0699-d","1476487167987","39","speaker","dark blue"
"0699-d","1476487178541","40","speaker","dull purple ~ the one with the most purple"
"0699-d","1476487186406","41","speaker","please this to <unk> at <unk> . here too ~ ~ ~ ~ thank the really orange"
"0699-d","1476487200586","42","speaker","grey"
"0699-d","1476487208293","43","speaker","hi : ) ~ um ~ grey"
"0699-d","1476487216024","44","speaker","grey"
"0699-d","1476487228638","45","speaker","the pinker purple"
"0699-d","1476487236683","46","speaker","red"
"0699-d","1476487246525","47","speaker","its throw up green , but not the one"
"0699-d","1476487259224","48","speaker","grey"
"0699-d","1476487272412","49","speaker","green"
"0699-d","1476487285090","50","speaker","army purple"
"5539-6","1476489652604","1","speaker","bright green"
"5539-6","1476489696646","2","speaker","blue ~ green-blue one"
"5539-6","1476489722301","3","speaker","green"
"5539-6","1476489734570","4","speaker","neon green"
"5539-6","1476489758445","5","speaker","the lime green"
"5539-6","1476489799648","6","speaker","blue"
"5539-6","1476489829901","7","speaker","pinkish purple"
"5539-6","1476489896416","8","speaker","the color is the dull red"
"5539-6","1476489908376","9","speaker","purple"
"5539-6","1476489950675","10","speaker","the drab darker green"
"5539-6","1476489976087","11","speaker","red"
"5539-6","1476489984261","12","speaker","grey"
"5539-6","1476490005546","13","speaker","bright blue"
"5539-6","1476490036289","14","speaker","ok boy ~ blue"
"5539-6","1476490063466","15","speaker","dark purple"
"5539-6","1476490126454","16","speaker","ballet pink"
"5539-6","1476490142130","17","speaker","darkest color"
"5539-6","1476490158272","18","speaker","teal green"
"5539-6","1476490182094","19","speaker","i allowed was you last time very dullest to the really <unk>"
"5539-6","1476490218616","20","speaker","darkest"
"5539-6","1476490226992","21","speaker","green"
"5539-6","1476490258481","22","speaker","true blue"
"5539-6","1476490285607","23","speaker","gray"
"5539-6","1476490290855","24","speaker","pink"
"5539-6","1476490310161","25","speaker","purple blue"
"5539-6","1476490323407","26","speaker","not bright pink is less green grey"
"5539-6","1476490330483","27","speaker","red"
"5539-6","1476490338322","28","speaker","purple"
"5539-6","1476490345884","29","speaker","orange"
"5539-6","1476490358063","30","speaker","same look the color of the colors colors . you see"
"5539-6","1476490373695","31","speaker","most primary green ~ olive"
"5539-6","1476490383796","32","speaker","aqua"
"5539-6","1476490390377","33","speaker","bright pink ~ bright pink"
"5539-6","1476490397436","34","speaker","the color that is a bluest one ~ barney"
"5539-6","1476490404211","35","speaker","purple"
"5539-6","1476490410265","36","speaker","hot purple"
"5539-6","1476490416582","37","speaker","green"
"5539-6","1476490424320","38","speaker","<unk> <unk> juice"
"5539-6","1476490444621","39","speaker","more touch of these ~ green , not bright green , slightly one that's not the bright one"
"5539-6","1476490459832","40","speaker","not sky"
"5539-6","1476490481183","41","speaker","darker blue"
"5539-6","1476490507793","42","speaker","most blue / mauve"
"5539-6","1476490527442","43","speaker","hot neon green"
"5539-6","1476490546859","44","speaker","aqua"
"5539-6","1476490555320","45","speaker","the color is the light purple . . any worries"
"5539-6","1476490567705","46","speaker","dark blue"
"5539-6","1476490581663","47","speaker","bright purple ~ not the brighter one"
"5539-6","1476490603435","48","speaker","blue but the most brightest ... the a bright blue ."
"5539-6","1476490631521","49","speaker","normal green"
"5539-6","1476490671429","50","speaker","brighter green , not the darker shade of green"
"8080-9","1476489614071","1","speaker","medium colored color"
"8080-9","1476489631068","2","speaker","yellow"
"8080-9","1476489650957","3","speaker","hash"
"8080-9","1476489664623","4","speaker","green"
"8080-9","1476489673760","5","speaker","dark purple"
"8080-9","1476489701712","6","speaker","one of all ~ or blueish"
"8080-9","1476489713254","7","speaker","purple"
"8080-9","1476489722661","8","speaker","pale magenta , not the purplest one"
"8080-9","1476489739725","9","speaker","pinkish gray"
"8080-9","1476489753111","10","speaker","dark grass green"
"8080-9","1476489767447","11","speaker","grey"
"8080-9","1476489775479","12","speaker","this one is green"
"8080-9","1476489782970","13","speaker","gray"
"8080-9","1476489799833","14","speaker","brightest"
"8080-9","1476489827697","15","speaker","light blue"
"8080-9","1476489840576","16","speaker","light grey"
"8080-9","1476489852007","17","speaker","dark grey"
"8080-9","1476489864640","18","speaker","spring green"
"8080-9","1476489872777","19","speaker","blue"
"8080-9","1476489880020","20","speaker","green"
"8080-9","1476489899785","21","speaker","deep purple screen kind of purple"
"8080-9","1476489919016","22","speaker","fluorescent"
"8080-9","1476489926715","23","speaker","orange"
"8080-9","1476489951240","24","speaker","brown"
"8080-9","1476489959520","25","speaker","water"
"8080-9","1476489970583","26","speaker","green"
"8080-9","1476489985537","27","speaker","dark blue"
"8080-9","1476490002844","28","speaker","bright green"
"8080-9","1476490022874","29","speaker","brownish looking brown"
"8080-9","1476490039119","30","speaker","grey"
"8080-9","1476490048715","31","speaker","bright blue"
"8080-9","1476490057232","32","speaker","brighest color"
"8080-9","1476490086003","33","speaker","bright green ~ not bright grass ... not the brightest"
"8080-9","1476490097831","34","speaker","thanks pennies ~ the green one"
"8080-9","1476490107217","35","speaker","blue"
"8080-9","1476490120019","36","speaker","not light <unk> one ~ pink"
"8080-9","1476490130283","37","speaker","bright green"
"8080-9","1476490158308","38","speaker","less green"
"8080-9","1476490174675","39","speaker","bright tan"
"8080-9","1476490192363","40","speaker","grey"
"8080-9","1476490209802","41","speaker","brown"
"8080-9","1476490220477","42","speaker","gray grey"
"8080-9","1476490249924","43","speaker","good . ~ this most greenish gray , not green / green"
"8080-9","1476490262314","44","speaker","grey"
"8080-9","1476490289460","45","speaker","darkest green one ~ almost non-targets"
"8080-9","1476490304058","46","speaker","dark green square"
"8080-9","1476490311875","47","speaker","red"
"8080-9","1476490325115","48","speaker","bright green"
"8080-9","1476490332364","49","speaker","<unk> color closest to sun"
"8080-9","1476490341299","50","speaker","green"
"0580-7","1476490276301","1","speaker","gray"
"0580-7","1476490288082","2","speaker","this time it has a white tint ? ~ oops ."
"0580-7","1476490314833","3","speaker","closest to bright green"
"0580-7","1476490327602","4","speaker","brite green"
"0580-7","1476490345076","5","speaker","grey"
"0580-7","1476490353428","6","speaker","orange orange"
"0580-7","1476490363077","7","speaker","grey"
"0580-7","1476490376295","8","speaker","pink puple"
"0580-7","1476490390632","9","speaker","green green"
"0580-7","1476490425867","10","speaker","the more blue"
"0580-7","1476490444237","11","speaker","duller green"
"0580-7","1476490454497","12","speaker","green"
"0580-7","1476490483729","13","speaker","lime green"
"0580-7","1476490495906","14","speaker","dark green"
"0580-7","1476490509748","15","speaker","middle purple"
"0580-7","1476490519413","16","speaker","green / green"
"0580-7","1476490529334","17","speaker","blue"
"0580-7","1476490564714","18","speaker","dull purple"
"0580-7","1476490587595","19","speaker","light green"
"0580-7","1476490602589","20","speaker","click the salmon one"
"0580-7","1476490609630","21","speaker","no like to likely . similar to summer"
"0580-7","1476490620255","22","speaker","barney the purple that is the slightly darker pink ~ more the one that's like <unk>"
"0580-7","1476490636497","23","speaker","green , not dull colored but not orangish and not green , very dull"
"0580-7","1476490653283","24","speaker","hot pink"
"0580-7","1476490663860","25","speaker","reddish pink"
"0580-7","1476490673876","26","speaker","horrible . finish ~ so pink hues ~ it's a feminine"
"0580-7","1476490685429","27","speaker","not purple slightly reddish"
"0580-7","1476490697351","28","speaker","green"
"0580-7","1476490706824","29","speaker","darker pink looking purple ~ the dark pink"
"0580-7","1476490715608","30","speaker","pink"
"0580-7","1476490734586","31","speaker","blue / blueish gray"
"0580-7","1476490756205","32","speaker","orange"
"0580-7","1476490771902","33","speaker","brown ~ kind of yellow"
"0580-7","1476490784000","34","speaker","brownish green"
"0580-7","1476490792016","35","speaker","click the purplish gray"
"0580-7","1476490801873","36","speaker","blue"
"0580-7","1476490815988","37","speaker","closest to teal"
"0580-7","1476490824996","38","speaker","purple"
"0580-7","1476490832436","39","speaker","teal"
"0580-7","1476490850374","40","speaker","bluest"
"0580-7","1476490860423","41","speaker","with like mixed of purple ?"
"0580-7","1476490877321","42","speaker","not blue or the regular drab on a dull"
"0580-7","1476490887882","43","speaker","flashy ~ purp"
"0580-7","1476490898156","44","speaker","not the brightish purple ; not halloween"
"0580-7","1476490908988","45","speaker","brownish"
"0580-7","1476490920606","46","speaker","neon"
"0580-7","1476490938975","47","speaker","purple gray"
"0580-7","1476490948256","48","speaker","green"
"0580-7","1476490958385","49","speaker","pink"
"0580-7","1476490965522","50","speaker","green"
"3636-f","1476490391915","1","speaker","dark grey"
"3636-f","1476490461183","2","speaker","boring grey"
"3636-f","1476490513818","3","speaker","the green one"
"3636-f","1476490543299","4","speaker","mauve"
"3636-f","1476490580074","5","speaker","lightest purple ~ * purple"
"3636-f","1476490628269","6","speaker","its been seen the sun that looks like a fruit ~ very an close to describe . ~ it's you rock ~ choose uh ~ orangish ? ~ <unk>"
"3636-f","1476490650445","7","speaker","darkest green"
"3636-f","1476490680279","8","speaker","not blue ~ not pastel"
"3636-f","1476490714142","9","speaker","ashy gray"
"3636-f","1476490743290","10","speaker","brighter purple"
"3636-f","1476490797310","11","speaker","the lightest grey color"
"3636-f","1476490817747","12","speaker","bright green"
"3636-f","1476490851114","13","speaker","green"
"3636-f","1476490862541","14","speaker","click the bright green ."
"3636-f","1476490871349","15","speaker","pink"
"3636-f","1476490880440","16","speaker","bright green"
"3636-f","1476490888968","17","speaker","purple"
"3636-f","1476490895015","18","speaker","red"
"3636-f","1476490908213","19","speaker","green square"
"3636-f","1476490917225","20","speaker","violet blue"
"3636-f","1476490932970","21","speaker","has <unk> looks like a mud color ~ the one with red in it , the pinkish brown one . grayish gray and thanks ?"
"3636-f","1476490952062","22","speaker","grape ( not bright like a combination of a olive color ~ yellow / green the one that is the lighter in the other 2 should apple"
"3636-f","1476490970608","23","speaker","pink"
"3636-f","1476490990714","24","speaker","purple ~ old"
